id,key,value,type 
166317753,network,S,regular
166317753,surface,asphalt,regular
166317753,maxspeed,60,regular
166350399,highway,residential,regular
166350399,surface,asphalt,regular
166559869,name,Crichton Court,regular
166559869,oneway,no,regular
166559869,highway,residential,regular
166559869,surface,asphalt,regular
166576724,landuse,residential,regular
166576724,layer,-3,regular
166576724,name,Featherbrook,regular
166804800,name,Sayers Road Service Road,regular
166804800,access,yes,regular
166804800,source,survey,regular
166804800,highway,service,regular
166804800,surface,concrete,regular
166804800,maxspeed,50,regular
166804800,tracktype,grade1,regular
166804800,maxspeed,AU:urban,source
167037293,name,Moore Road,regular
167037293,oneway,no,regular
167037293,highway,residential,regular
167037293,surface,gravel,regular
167308961,foot,designated,regular
167308961,source,survey,regular
167308961,bicycle,no,regular
167308961,footway,sidewalk,regular
167308961,highway,footway,regular
167308961,surface,concrete,regular
167571350,building,yes,regular
167571350,city,Melbourne,addr
167571350,street,Chester Street,addr
167571350,suburb,Oakleigh,addr
167571350,postcode,3166,addr
167571350,housenumber,3,addr
167785357,highway,secondary_link,regular
167785357,surface,asphalt,regular
167940049,building,yes,regular
167995509,highway,service,regular
168121663,highway,tertiary,regular
168121663,lanes,1,regular
168121663,maxspeed,60,regular
168121663,name,Balliang Road,regular
168121663,oneway,yes,regular
168812419,source,bing,regular
168812419,highway,footway,regular
169089682,landuse,retail,regular
169522318,amenity,parking,regular
169667136,name,Western Ring Road Onramp,regular
169667136,lanes,1,regular
169667136,oneway,yes,regular
169667136,source,nearmap,regular
169667136,highway,motorway_link,regular
169688386,highway,service,regular
169688386,service,alley,regular
169793742,name,Caldwell Court,regular
169793742,access,yes,regular
169793742,oneway,yes,regular
169793742,source,nearmap,regular
169793742,highway,residential,regular
169793742,surface,asphalt,regular
169793742,maxspeed,50,regular
169793742,source,default residential speed limit in Australia,maxspeed
169798836,name,Village Drive,regular
169798836,oneway,yes,regular
169798836,source,nearmap,regular
169798836,highway,residential,regular
169798836,surface,asphalt,regular
169951884,name,Supple Street,regular
169951884,access,yes,regular
169951884,highway,residential,regular
170197636,name,St Fidelis Primary School,regular
170197636,amenity,school,regular
170197636,operator,Roman Catholic Church,regular
170416329,foot,yes,regular
170416329,name,Western Ring Road Trail,regular
170416329,bicycle,yes,regular
170416329,highway,cycleway,regular
170416329,surface,concrete,regular
170548283,highway,service,regular
170548283,service,alley,regular
170920485,highway,service,regular
170920485,service,alley,regular
171184051,source,bing,regular
171184051,highway,track,regular
171299974,name,Albert Street,regular
171299974,highway,residential,regular
171588342,access,private,regular
171588342,building,house,regular
171588342,city,Melbourne,addr
171588342,state,VIC,addr
171588342,street,Apsley Court,addr
171588342,suburb,Point Cook,addr
171588342,country,AU,addr
171588342,postcode,3030,addr
171588342,housenumber,7,addr
171597615,barrier,fence,regular
171601504,foot,designated,regular
171601504,bicycle,no,regular
171601504,footway,sidewalk,regular
171601504,highway,footway,regular
171601504,surface,concrete,regular
171861383,barrier,fence,regular
172230894,name,Kassan Gardens,regular
172230894,source,Bing;Vicmap,regular
172230894,highway,residential,regular
172230894,surface,asphalt,regular
172230894,maxspeed,50,regular
172230894,motor_vehicle,yes,regular
172234032,building,yes,regular
172243386,highway,service,regular
172243386,service,driveway,regular
172244671,building,yes,regular
172280099,name,Lawson Street,regular
172280099,source,bing,regular
172280099,highway,residential,regular
172360953,name,Springhill Drive,regular
172360953,lanes,1,regular
172360953,oneway,yes,regular
172360953,highway,residential,regular
172367728,name,Lockwood Road,regular
172367728,oneway,yes,regular
172367728,highway,residential,regular
172463699,source,bing,regular
172463699,highway,footway,regular
172464852,name,Cotter Place,regular
172464852,source,bing,regular
172464852,highway,residential,regular
172465570,name,Ferris Street,regular
172465570,oneway,yes,regular
172465570,source,survey,regular
172465570,highway,residential,regular
172465570,source,survey,name
172470755,foot,designated,regular
172470755,bicycle,no,regular
172470755,footway,sidewalk,regular
172470755,highway,footway,regular
172470755,surface,concrete,regular
172475112,alt_name,Beaconsfield - Berwick Main Road,regular
172475112,highway,secondary,regular
172475112,lanes,2,regular
172475112,maxspeed,70,regular
172475112,name,Princes Highway,regular
172475112,oneway,yes,regular
172475112,ref,C101,regular
172480920,source,bing,regular
172480920,highway,residential,regular
172493249,name,Denison Court,regular
172493249,source,bing,regular
172493249,highway,residential,regular
172505683,name,CityLink Onramp,regular
172505683,oneway,yes,regular
172505683,highway,motorway_link,regular
172505683,surface,asphalt,regular
172619280,name,Wilsons Lane,regular
172619280,oneway,yes,regular
172619280,source,bing,regular
172619280,highway,tertiary,regular
172635134,name,Ranleigh Rise,regular
172635134,source,bing,regular
172635134,highway,residential,regular
172636051,name,Calderwood Street,regular
172636051,source,bing,regular
172636051,highway,residential,regular
172636051,name,vicmap,source
172641370,name,Mount Pleasant Road,regular
172641370,highway,tertiary,regular
172784229,name,Ervine Close,regular
172784229,source,bing,regular
172784229,highway,residential,regular
172784382,name,Hotham Court,regular
172784382,source,bing,regular
172784382,highway,residential,regular
172794219,name,Gleneagles Drive,regular
172794219,source,bing,regular
172794219,highway,residential,regular
172801883,highway,residential,regular
172801883,junction,roundabout,regular
172809136,highway,tertiary,regular
172809136,name,Shearwater Drive,regular
172894210,name,Carronshaw Close,regular
172894210,source,bing,regular
172894210,highway,residential,regular
172935577,name,Sirius Court,regular
172935577,source,bing,regular
172935577,highway,residential,regular
172998344,name,Peyton Drive,regular
172998344,source,bing,regular
172998344,highway,residential,regular
173007450,name,Brentfield Court,regular
173007450,source,bing,regular
173007450,highway,residential,regular
173009915,barrier,wire_fence,regular
173012025,building,yes,regular
173036215,name,Vines Court,regular
173036215,source,bing,regular
173036215,highway,residential,regular
173040540,name,Redgum Court,regular
173040540,source,bing,regular
173040540,highway,residential,regular
173100427,name,River Redgum Place,regular
173100427,source,bing,regular
173100427,highway,residential,regular
173110051,ref,C136,regular
173110051,name,Barrabool Road,regular
173110051,oneway,yes,regular
173110051,highway,secondary,regular
173114478,name,Tumut Close,regular
173114478,fixme,name,regular
173114478,source,bing,regular
173114478,highway,residential,regular
173130114,highway,residential,regular
173130114,junction,roundabout,regular
173267621,layer,2,regular
173267621,oneway,yes,regular
173267621,highway,bridleway,regular
173297769,name,Wanda Street,regular
173297769,source,bing,regular
173297769,highway,residential,regular
173424383,highway,service,regular
173551529,name,The Old Stock Run,regular
173551529,oneway,yes,regular
173551529,source,bing,regular
173551529,highway,residential,regular
173553293,name,Brook Street,regular
173553293,oneway,yes,regular
173553293,source,bing,regular
173553293,highway,residential,regular
173556250,name,Lark Court,regular
173556250,source,bing,regular
173556250,highway,residential,regular
173556379,oneway,yes,regular
173556379,source,bing,regular
173556379,highway,residential,regular
173566102,source,bing,regular
173566102,highway,service,regular
173573895,name,Caine Court,regular
173573895,source,bing,regular
173573895,highway,residential,regular
173584277,oneway,yes,regular
173584277,source,bing,regular
173584277,highway,secondary_link,regular
173593726,name,Fontaine Terrace,regular
173593726,source,bing,regular
173593726,highway,residential,regular
173705916,building,yes,regular
173708665,building,yes,regular
173728904,highway,footway,regular
173743524,foot,designated,regular
173743524,source,survey,regular
173743524,bicycle,no,regular
173743524,footway,sidewalk,regular
173743524,highway,footway,regular
173743524,surface,concrete,regular
173773299,name,Old Warrandyte Road,regular
173773299,oneway,yes,regular
173773299,source,Bing,regular
173773299,highway,tertiary,regular
173879332,highway,service,regular
173879332,service,driveway,regular
173906398,name,Little Avenue,regular
173906398,highway,residential,regular
173976889,name,Dee Place,regular
173976889,source,Bing;Vicmap,regular
173976889,highway,residential,regular
174032910,name,Taupo Crescent,regular
174032910,source,Bing;Vicmap,regular
174032910,highway,residential,regular
174042031,name,Glen Isla Court,regular
174042031,source,survey,regular
174042031,highway,residential,regular
174120792,oneway,yes,regular
174120792,highway,service,regular
174120792,surface,asphalt,regular
174248162,highway,service,regular
174248162,service,parking_aisle,regular
174287521,name,Gleneagles Drive,regular
174287521,oneway,yes,regular
174287521,source,bing,regular
174287521,highway,tertiary,regular
174393646,name,Zulu Close,regular
174393646,highway,residential,regular
174393646,surface,asphalt,regular
174449213,height,12,regular
174449213,building,retail,regular
174449213,shape,gabled,roof
174449213,height,2,roof
174449213,colour,seagreen,building
174598789,highway,tertiary,regular
174598789,maxspeed,50,regular
174598789,name,Bald Hill Road,regular
174718735,highway,footway,regular
175044353,name,Caramut Court,regular
175044353,highway,residential,regular
175044353,maxspeed,50,regular
175044353,name,vicmap,source
175424843,access,private,regular
175424843,oneway,yes,regular
175424843,highway,service,regular
175424843,service,driveway,regular
175424843,surface,asphalt,regular
175666241,name,Gwendoline Drive,regular
175666241,lanes,1,regular
175666241,oneway,yes,regular
175666241,highway,residential,regular
175834040,layer,1,regular
175834040,bridge,yes,regular
175834040,bicycle,yes,regular
175834040,highway,footway,regular
175851373,name,Glencaple Court,regular
175851373,source,bing,regular
175851373,highway,residential,regular
175961015,name,Quarry Road,regular
175961015,highway,tertiary,regular
175991407,name,Thurso Court,regular
175991407,source,bing;Vicmap,regular
175991407,highway,residential,regular
176125421,name,Glen Waverley Line,regular
176125421,gauge,1600,regular
176125421,layer,1,regular
176125421,bridge,yes,regular
176125421,oneway,yes,regular
176125421,railway,rail,regular
176125421,voltage,1500,regular
176125421,maxspeed,95,regular
176125421,frequency,0,regular
176125421,electrified,contact_line,regular
176329975,fax,+61-3-93762404,regular
176329975,name,The Quiet Man Irish Pub,regular
176329975,note,"open 7 days, unknown opening hours",regular
176329975,phone,+61-3-93766232,regular
176329975,amenity,pub,regular
176329975,website,http://www.thequietman.com.au/,regular
176329975,building,yes,regular
176329975,city,Flemington,addr
176329975,state,Victoria,addr
176329975,street,Racecourse Road,addr
176329975,country,AU,addr
176329975,postcode,3031,addr
176329975,housenumber,271,addr
176416613,name,Hewes Avenue,regular
176416613,highway,residential,regular
176477055,name,Adrian Place,regular
176477055,source,Bing;Yahoo,regular
176477055,highway,residential,regular
176477055,maxspeed,50,regular
176604197,sport,cricket_nets,regular
176604197,leisure,pitch,regular
176606611,name,Olivia Court,regular
176606611,source,Bing;Vicmap,regular
176606611,highway,residential,regular
176763560,name,Kellbourne Drive,regular
176763560,oneway,yes,regular
176763560,source,Bing,regular
176763560,highway,residential,regular
176773494,leisure,playground,regular
176939236,natural,wood,regular
177258239,oneway,yes,regular
177258239,source,bing; survey,regular
177258239,highway,service,regular
177258239,service,parking_aisle,regular
177297094,highway,service,regular
177297094,service,parking_aisle,regular
177480157,highway,footway,regular
177600612,name,Webb Crescent,regular
177600612,oneway,no,regular
177600612,source,nearmap,regular
177600612,highway,unclassified,regular
177600612,surface,unpaved,regular
177626537,name,Dixon Avenue,regular
177626537,highway,residential,regular
177837907,highway,residential,regular
177837907,junction,roundabout,regular
178114516,highway,residential,regular
178252288,amenity,parking,regular
178273053,name,James Milne Drive,regular
178273053,highway,residential,regular
178311652,source,Bing,regular
178311652,highway,service,regular
178423941,name,Chisholm Court,regular
178423941,highway,residential,regular
178431867,name,Joroma Place,regular
178431867,highway,residential,regular
178479989,source,ABS2011,regular
178582361,amenity,parking,regular
178600554,source,ABS2011,regular
178633820,source,ABS2011,regular
178749400,name,Kimberley Drive,regular
178749400,source,bing,regular
178749400,highway,residential,regular
178778603,name,Chute Street,regular
178778603,source,MMBW,regular
178778603,highway,tertiary,regular
178778603,surface,asphalt,regular
178778603,maxspeed,50,regular
178942224,name,Belgrave - Gembrook Road,regular
178942224,lanes,1,regular
178942224,oneway,yes,regular
178942224,highway,secondary,regular
178942224,destination,Monbulk;Gembrook,regular
178975529,foot,yes,regular
178975529,name,Anniversary Trail,regular
178975529,bicycle,yes,regular
178975529,highway,cycleway,regular
178975529,surface,asphalt,regular
178975529,alt_name,Outer Circle Rail Trail,regular
178975529,cycleway,track,regular
179099640,name,Witchwood Crescent,regular
179099640,highway,residential,regular
179139668,highway,path,regular
179288018,source,ABS2011,regular
179417462,name,Karoo Road,regular
179417462,oneway,yes,regular
179417462,source,bing,regular
179417462,highway,tertiary,regular
179543419,amenity,parking,regular
179583440,source,ABS2011,regular
179703993,source,ABS2011,regular
179736637,building,yes,regular
179785759,source,ABS2011,regular
179898410,building,yes,regular
179904456,lit,yes,regular
179904456,oneway,yes,regular
179904456,highway,residential,regular
179904456,surface,asphalt,regular
179904456,maxspeed,50,regular
179904456,motor_vehicle,yes,regular
179904456,maxspeed,AU:urban,source
180061319,source,ABS2011,regular
180074436,name,Woodburn Avenue,regular
180074436,oneway,yes,regular
180074436,highway,residential,regular
180202883,bus,yes,regular
180202883,taxi,yes,regular
180202883,access,no,regular
180202883,oneway,yes,regular
180202883,highway,service,regular
180202883,motor_vehicle,designated,regular
180342782,building,yes,regular
180359590,source,ABS2011,regular
180399920,name,Ayr Street,regular
180399920,source,Bing,regular
180399920,highway,residential,regular
180522992,name,Baden Powell Drive,regular
180522992,oneway,yes,regular
180522992,highway,tertiary,regular
180546748,landuse,retail,regular
180696165,name,Rocky Lane,regular
180696165,highway,service,regular
180696165,surface,concrete,regular
180811146,highway,residential,regular
180811146,lanes,2,regular
180811146,maxspeed,50,regular
180811146,name,Pasadena Boulevard,regular
180811146,oneway,yes,regular
180811146,surface,asphalt,regular
180899752,name,St Albans Road,regular
180899752,lanes,1,regular
180899752,oneway,yes,regular
180899752,highway,secondary,regular
180916927,name,Rose Grange Boulevard,regular
180916927,oneway,yes,regular
180916927,highway,tertiary,regular
181198705,name,Henry Lawson Drive,regular
181198705,lanes,1,regular
181198705,oneway,yes,regular
181198705,bicycle,permissive,regular
181198705,highway,residential,regular
181198705,name,knowledge,source
181212823,highway,footway,regular
181229720,building,garages,regular
181234580,building,house,regular
181256122,building,house,regular
181263949,building,house,regular
181266214,building,house,regular
181374499,highway,service,regular
181374499,service,parking_aisle,regular
181548652,source,ABS2011,regular
181588907,area,yes,regular
181588907,source,bing,regular
181588907,highway,service,regular
181596260,name,Hilton Street,regular
181596260,highway,residential,regular
181688656,source,ABS2011,regular
181730533,lanes,1,regular
181730533,highway,residential,regular
181730533,junction,roundabout,regular
181739942,name,Eva Court,regular
181739942,highway,residential,regular
181747258,highway,service,regular
181747258,service,driveway,regular
181752546,name,Brady Road,regular
181752546,highway,residential,regular
181942323,name,Cassia Street,regular
181942323,source,bing;Vicmap,regular
181942323,highway,residential,regular
181981481,name,Comas Road,regular
181981481,source,Bing,regular
181981481,highway,residential,regular
181993223,name,Grout Street,regular
181993223,highway,residential,regular
182104319,name,Rotherwood Street,regular
182104319,source,Yahoo,regular
182104319,highway,residential,regular
182104319,name,Collins 1936,source
182168396,lit,yes,regular
182168396,access,yes,regular
182168396,oneway,yes,regular
182168396,highway,tertiary,regular
182168396,motor_vehicle,yes,regular
182280889,building,house,regular
182344956,name,Woolworths Petrol,regular
182344956,amenity,fuel,regular
182344956,website,www.woolworthspetrol.com.au,regular
182464645,lanes,1,regular
182464645,highway,residential,regular
182464645,junction,roundabout,regular
182515926,name,Moxhams Road,regular
182515926,oneway,yes,regular
182515926,source,bing,regular
182515926,highway,tertiary,regular
182525989,lit,no,regular
182525989,ref,S 40,regular
182525989,name,Mount Derrimut Road,regular
182525989,lanes,2,regular
182525989,oneway,yes,regular
182525989,highway,primary,regular
182525989,network,S,regular
182525989,surface,asphalt,regular
182525989,maxspeed,70,regular
182652397,name,Durrant Street,regular
182652397,highway,tertiary,regular
182678992,lanes,1,regular
182678992,highway,tertiary,regular
182678992,junction,roundabout,regular
182796415,name,Sandringham East Primary School,regular
182796415,source,nearmap,regular
182796415,amenity,school,regular
182796415,website,www.sandringhameastps.vic.edu.au,regular
182832805,name,Bulli Street,regular
182832805,highway,residential,regular
182957938,source,bing,regular
182957938,building,yes,regular
183006413,landuse,recreation_ground,regular
183152358,name,Scenic Court,regular
183152358,highway,residential,regular
183247969,building,yes,regular
183247969,club,sport,regular
183247969,name,Dingley Stars FC,regular
183374699,leisure,park,regular
183418396,highway,residential,regular
183418396,maxspeed,50,regular
183418396,name,Stanbury Court,regular
183418396,name,Vicmap,source
183666300,highway,path,regular
183688631,foot,yes,regular
183688631,access,yes,regular
183688631,bicycle,no,regular
183688631,highway,footway,regular
183688631,motor_vehicle,no,regular
183716542,name,Berwick Springs Promenade,regular
183716542,source,bing,regular
183716542,highway,tertiary,regular
183799750,name,Salvatore Court,regular
183799750,highway,residential,regular
183813406,lit,yes,regular
183813406,name,Kathleen Crescent,regular
183813406,access,yes,regular
183813406,highway,residential,regular
183813406,surface,asphalt,regular
183813406,maxspeed,50,regular
183813406,motor_vehicle,yes,regular
183813406,maxspeed,AU:urban,source
183822606,highway,residential,regular
183822606,maxspeed,50,regular
183822606,name,Augusta Place,regular
183937567,foot,yes,regular
183937567,bicycle,no,regular
183937567,highway,footway,regular
183937567,surface,concrete,regular
183937567,motor_vehicle,no,regular
183943815,foot,yes,regular
183943815,bicycle,no,regular
183943815,highway,footway,regular
183943815,surface,concrete,regular
183943815,motor_vehicle,no,regular
183979273,foot,yes,regular
183979273,bicycle,no,regular
183979273,highway,footway,regular
183979273,surface,concrete,regular
183979273,motor_vehicle,no,regular
183979382,foot,yes,regular
183979382,bicycle,no,regular
183979382,highway,footway,regular
183979382,surface,concrete,regular
183979382,motor_vehicle,no,regular
184084666,source,ABS2011,regular
184084666,boundary,administrative,regular
184105135,name,Jefferson Street,regular
184105135,highway,residential,regular
184105135,surface,asphalt,regular
184105135,maxspeed,50,regular
184190312,note,generated from coastline+baseline segments,regular
184190312,boundary,administrative,regular
184190312,maritime,yes,regular
184190312,admin_level,2,regular
184190312,border_type,territorial,regular
184252936,source,bing,regular
184252936,highway,footway,regular
184393138,source,ABS2011,regular
184688821,building,yes,regular
184839054,source,ABS2011,regular
184856569,amenity,parking,regular
184857797,name,Thames Boulevard,regular
184857797,oneway,no,regular
184857797,highway,residential,regular
184884873,name,Monahans Service Road,regular
184884873,lanes,1,regular
184884873,oneway,yes,regular
184884873,source,bing,regular
184884873,highway,residential,regular
185030411,highway,residential,regular
185030411,maxspeed,50,regular
185030411,name,Sheffield Street,regular
185030411,oneway,yes,regular
185058209,oneway,-1,regular
185058209,highway,tertiary,regular
185086085,building,house,regular
185268682,name,Expo Court,regular
185268682,highway,residential,regular
185556908,building,house,regular
185596321,lit,yes,regular
185596321,name,Aviemore Way,regular
185596321,oneway,yes,regular
185596321,highway,residential,regular
185596321,surface,paved,regular
185596321,maxspeed,50,regular
185596321,tracktype,grade1,regular
185596321,smoothness,excellent,regular
185596321,maxspeed,AU:urban,source
185596513,foot,designated,regular
185596513,bicycle,no,regular
185596513,footway,sidewalk,regular
185596513,highway,footway,regular
185596513,surface,concrete,regular
185737164,foot,yes,regular
185737164,source,survey,regular
185737164,bicycle,no,regular
185737164,highway,footway,regular
185737164,surface,concrete,regular
185737164,motor_vehicle,no,regular
185916133,layer,1,regular
185916133,bridge,yes,regular
185916133,highway,footway,regular
185938294,name,Delwyn Court,regular
185938294,access,yes,regular
185938294,oneway,no,regular
185938294,highway,residential,regular
185938294,maxspeed,50,regular
186059213,name,Centrepoint Arcade,regular
186059213,highway,pedestrian,regular
186080515,highway,residential,regular
186080515,maxspeed,50,regular
186080515,name,Cotton Court,regular
186080515,oneway,no,regular
186422555,name,Sunnyside Way,regular
186422555,source,nearmap,regular
186422555,highway,residential,regular
186653171,ref,C473,regular
186653171,name,Ventnor Road,regular
186653171,highway,secondary,regular
186653171,maxspeed,60,regular
186751417,lit,yes,regular
186751417,name,Breakwater Crescent,regular
186751417,highway,residential,regular
186751417,surface,paved,regular
186751417,maxspeed,50,regular
186751417,tracktype,grade1,regular
186751417,smoothness,excellent,regular
186751417,maxspeed,AU:urban,source
186751558,lit,yes,regular
186751558,name,Sumner Crescent,regular
186751558,oneway,yes,regular
186751558,highway,residential,regular
186751558,surface,paved,regular
186751558,maxspeed,50,regular
186751558,tracktype,grade1,regular
186751558,smoothness,excellent,regular
186751558,maxspeed,AU:urban,source
186751711,foot,designated,regular
186751711,bicycle,designated,regular
186751711,highway,cycleway,regular
186751711,surface,paved,regular
186751711,segregated,no,regular
186981199,source,local_knowledge,regular
186981199,highway,service,regular
186981199,service,parking_aisle,regular
186981199,location,bing,source
187393783,leisure,park,regular
187648683,source,local_knowledge,regular
187648683,amenity,parking,regular
187648683,location,bing,source
187875091,name,Anne Court,regular
187875091,highway,residential,regular
187902474,name,Building 69,regular
187902474,building,university,regular
188016407,foot,yes,regular
188016407,bicycle,yes,regular
188016407,highway,cycleway,regular
188016407,cycleway,track,regular
188179135,name,Alfred Grove,regular
188179135,source,bing,regular
188179135,highway,residential,regular
188843160,name,Clarinda Park,regular
188843160,leisure,park,regular
189011035,lit,yes,regular
189011035,name,Baltimore Drive,regular
189011035,oneway,yes,regular
189011035,source,nearmap,regular
189011035,highway,residential,regular
189011035,surface,paved,regular
189011035,maxspeed,50,regular
189011035,tracktype,grade1,regular
189011035,smoothness,excellent,regular
189011035,maxspeed,AU:urban,source
189011140,lit,yes,regular
189011140,highway,tertiary_link,regular
189011140,surface,asphalt,regular
189011140,motor_vehicle,yes,regular
189187021,building,yes,regular
189503942,name,A'Beckett Road,regular
189503942,highway,residential,regular
189986735,name,Hobsons Bay Caravan Park,regular
189986735,tourism,caravan_site,regular
190527946,building,yes,regular
190527946,city,South Melbourne,addr
190527946,street,Park Street,addr
190527946,postcode,3205,addr
190527946,housenumber,38,addr
190699143,building,yes,regular
190699143,name,H,regular
190699143,source,Survey http://goo.gl/gYZrT & http://goo.gl/flsFi,regular
191005392,highway,tertiary,regular
191005392,name,Grattan Street,regular
191005392,surface,asphalt,regular
191486411,building,yes,regular
191689682,mtb,yes,regular
191689682,foot,yes,regular
191689682,name,Murrindindi River Walk,regular
191689682,route,mtb,regular
191689682,source,survey,regular
191689682,bicycle,yes,regular
191689682,highway,path,regular
192029537,name,Building 1,regular
192029537,source,Survey http://goo.gl/kwFj1,regular
192029537,alt_name,Building GB,regular
192029537,building,yes,regular
192168828,highway,service,regular
192168828,service,parking_aisle,regular
192347962,source,Bing,regular
192347962,highway,residential,regular
192347962,junction,roundabout,regular
192584415,highway,service,regular
192584415,service,alley,regular
192915704,name,McComas Street,regular
192915704,source,BIng,regular
192915704,highway,residential,regular
192915704,name,vicmap,source
193315544,foot,yes,regular
193315544,source,Survey,regular
193315544,highway,steps,regular
193597034,highway,service,regular
193597034,service,driveway,regular
193826300,ref,A300,regular
193826300,name,Church Street,regular
193826300,lanes,2,regular
193826300,oneway,yes,regular
193826300,highway,trunk,regular
193826300,surface,asphalt,regular
193826300,alt_name,Midland Highway,regular
193826300,cycleway,lane,regular
193826300,maxspeed,60,regular
194007930,name,Finchley Place,regular
194007930,source,bing,regular
194007930,highway,residential,regular
194007930,name,vicmap,source
194057248,building,retail,regular
194248209,highway,track,regular
194248209,name,Pauls Lane,regular
194248209,source,Bing,regular
194444139,name,Sasses Avenue,regular
194444139,highway,residential,regular
194733103,source,bing,regular
194733103,building,yes,regular
194748363,source,Bing,regular
194748363,highway,service,regular
194909682,highway,service,regular
194909682,service,driveway,regular
195507288,foot,yes,regular
195507288,source,GPS Trace http://goo.gl/qx5iK,regular
195507288,highway,footway,regular
195507288,surface,dirt,regular
196215473,name,Paula Crescent,regular
196215473,source,Bing,regular
196215473,highway,residential,regular
196467578,interpolation,odd,addr
196657605,name,Belgrave / Lilydale Line,regular
196657605,gauge,1600,regular
196657605,layer,1,regular
196657605,bridge,yes,regular
196657605,oneway,yes,regular
196657605,source,nearmap,regular
196657605,railway,rail,regular
196657605,voltage,1500,regular
196657605,maxspeed,65,regular
196657605,frequency,0,regular
196657605,electrified,contact_line,regular
196797458,ref,C318,regular
196797458,name,Myrniong - Trentham Road,regular
196797458,highway,secondary,regular
197079251,name,Point Lonsdale Road,regular
197079251,highway,unclassified,regular
197362531,source,ABS2011,regular
197725411,name,Pearl Street,regular
197725411,highway,residential,regular
197867027,source,Bing,regular
197867027,highway,service,regular
197877851,name,Riverside Avenue,regular
197877851,source,bing,regular
197877851,highway,unclassified,regular
197877851,surface,unpaved,regular
197883977,name,St Laurence Lane,regular
197883977,source,Bing,regular
197883977,highway,service,regular
197883977,name,vicmap,source
197970282,name,Grant Olson Avenue,regular
197970282,source,bing,regular
197970282,highway,primary,regular
198108424,source,Bing background imagery,regular
198108424,building,yes,regular
198231858,alt_name,State (Bell - Springvale) Highway,regular
198231858,highway,trunk,regular
198231858,maxspeed,60,regular
198231858,name,Bell Street,regular
198231858,network,S,regular
198231858,ref,S 40,regular
198231858,source,"bing,knowledge",regular
198231858,surface,asphalt,regular
198371353,ref,S 58,regular
198371353,name,McDonalds Road,regular
198371353,oneway,yes,regular
198371353,source,nearmap,regular
198371353,highway,primary,regular
198371353,network,S,regular
198371353,cycleway,lane,regular
198452372,ref,S 3,regular
198452372,name,Nepean Highway,regular
198452372,oneway,yes,regular
198452372,source,nearmap,regular
198452372,highway,trunk,regular
198452372,network,S,regular
198452372,surface,asphalt,regular
198452372,maxspeed,80,regular
198452372,destination,City,regular
198585289,name,Hammond Road,regular
198585289,source,MMBW,regular
198585289,highway,tertiary,regular
198585289,maxspeed,60,regular
198717252,ref,S 8,regular
198717252,name,Ballarat Road,regular
198717252,lanes,3,regular
198717252,oneway,yes,regular
198717252,highway,trunk,regular
198717252,network,S,regular
198717252,old_name,Western Highway,regular
198870029,alt_name,State (Bell - Springvale) Highway,regular
198870029,highway,trunk,regular
198870029,lanes,3,regular
198870029,maxspeed,60,regular
198870029,name,Bell Street,regular
198870029,network,S,regular
198870029,oneway,yes,regular
198870029,ref,S 40,regular
198870029,source,"bing,knowledge",regular
198987597,name,Barkly Street,regular
198987597,lanes,1,regular
198987597,oneway,yes,regular
198987597,source,bing,regular
198987597,highway,tertiary,regular
198987597,cycleway,lane,regular
198994710,name,Todd Road,regular
198994710,highway,primary,regular
199016180,name,Glenvale Road,regular
199016180,highway,tertiary,regular
199016180,maxspeed,50,regular
199151071,ref,C421,regular
199151071,name,Koo Wee Rup - Longwarry Road,regular
199151071,highway,secondary,regular
199151071,surface,asphalt,regular
199151071,maxspeed,100,regular
199308145,name,Browning Drive,regular
199308145,highway,residential,regular
199463185,name,Elvian Road,regular
199463185,source,bing,regular
199463185,highway,unclassified,regular
199756556,highway,residential,regular
199783880,name,Harvester Road,regular
199783880,oneway,yes,regular
199783880,source,yahoo,regular
199783880,highway,tertiary,regular
199959821,lit,yes,regular
199959821,name,La Rochelle Boulevard,regular
199959821,oneway,yes,regular
199959821,source,nearmap:yahoo,regular
199959821,highway,residential,regular
199959821,surface,paved,regular
199959821,maxspeed,50,regular
199959821,tracktype,grade1,regular
199959821,smoothness,excellent,regular
199959821,maxspeed,AU:urban,source
200093640,ref,S 39;S 83,regular
200093640,name,Princes Highway,regular
200093640,lanes,3,regular
200093640,oneway,yes,regular
200093640,source,survey,regular
200093640,highway,trunk,regular
200093640,network,S,regular
200093640,alt_name,Geelong Road,regular
200238881,highway,tertiary,regular
200238881,is_in,"St Albans,Victoria,Australia",regular
200238881,maxspeed,50,regular
200238881,name,McKechnie Street,regular
200238881,postal_code,3021,regular
200238881,source,knowledge;Yahoo,regular
200370855,name,Stephenson Street,regular
200370855,source,MMBW,regular
200370855,highway,residential,regular
200505944,highway,secondary,regular
200505944,oneway,yes,regular
200505944,ref,C701,regular
200505944,source,nearmap,regular
200505944,surface,asphalt,regular
200562078,electrified,no,regular
200562078,gauge,1600,regular
200562078,maxspeed,160,regular
200562078,name,Warrnambool Line,regular
200562078,railway,rail,regular
200562078,usage,main,regular
200673545,lit,yes,regular
200673545,name,Baggott Drive,regular
200673545,oneway,yes,regular
200673545,highway,residential,regular
200673545,surface,paved,regular
200673545,maxspeed,50,regular
200673545,tracktype,grade1,regular
200673545,smoothness,excellent,regular
200673545,maxspeed,AU:urban,source
200878017,ref,S 8,regular
200878017,name,Ballarat Road,regular
200878017,lanes,3,regular
